TXN_ID,TXN_LINE_ID,TXN_DATE,PROPERTY_ID,CITY_ID,DEVELOPER_ID,BUYER_SEGMENT,LIST_PRICE_LAKHS,DISCOUNT_PCT,SALE_PRICE_LAKHS,LOAN_REQUIRED,SALES_CHANNEL,TXN_STATUS,PAYMENT_MODE,UPDATED_AT
TX15418,1,08/16/2024,PR222533,CI090,DV079614,INVESTOR,53300000,5,50600000,N,BROKER,REGISTERED,UPI,11/24/2025 14:31
TX95115,1,07-03-2024,PR064930,CI042,DV075688,INVESTOR,50200000,7,46700000,N,DIRECT,REGISTERED,CARD,11/14/2025 03:11
TX59886,1,01/18/2021,PR239429,CI058,DV265781,NRI,8900000,5,8500000,Y,BROKER,BOOKED,CHEQUE,12/27/2025 05:55
TX230020,1,09/21/2023,PR085255,CI020,DV201822,END_USER,31400000,2,30800000,Y,BROKER,BOOKED,CHEQUE,04/24/2025 20:31
TX280881,1,06/16/2020,PR043421,CI091,DV152965,INVESTOR,20500000,2,20000000,Y,BROKER,BOOKED,CARD,12/21/2025 18:57
TX202951,1,03-03-2025,PR296080,CI070,DV087225,INVESTOR,34600000,2,33900000,Y,BROKER,REGISTERED,CHEQUE,03/31/2025 01:51
TX133822,1,06-03-2025,PR224280,CI066,DV111225,END_USER,40400000,3,39200000,N,ONLINE,CANCELLED,UPI,04-11-2025 15:53
TX108800,1,05/19/2025,PR043539,CI014,DV293262,END_USER,56500000,3,54800000,N,BROKER,CANCELLED,CARD,02/27/2025 02:48
TX211704,1,12-01-2022,PR240442,CI009,DV276471,NRI,40000000,2,39200000,Y,BROKER,BOOKED,CHEQUE,06-08-2025 01:56
TX84310,1,10/16/2025,PR129207,CI095,DV039177,INVESTOR,10700000,2,10400000,N,ONLINE,CANCELLED,CHEQUE,11/26/2025 14:53
TX37537,1,12/25/2023,PR021808,CI029,DV226359,NRI,47600000,0,47600000,N,DIRECT,CANCELLED,UPI,09/24/2025 19:04
TX42668,1,07-07-2021,PR113604,CI070,DV094479,END_USER,54700000,5,52000000,Y,ONLINE,REGISTERED,RTGS,06-06-2025 11:21
TX55622,1,08-10-2025,PR264247,CI031,DV142236,NRI,9600000,2,9400000,Y,ONLINE,CANCELLED,NEFT,04/18/2025 17:32
TX264056,1,12/22/2024,PR086683,CI016,DV072173,INVESTOR,16000000,3,15500000,Y,DIRECT,BOOKED,UPI,12-05-2025 21:58
TX151397,1,06-08-2022,PR282078,CI026,DV203284,INVESTOR,17100000,2,16800000,N,BROKER,REGISTERED,NEFT,12/15/2025
TX50972,1,09/14/2024,PR001829,CI005,DV228809,NRI,34500000,3,33500000,Y,DIRECT,REGISTERED,RTGS,06-03-2025 01:34
TX139554,1,09/22/2021,PR287036,CI005,DV240218,INVESTOR,50900000,2,49900000,Y,DIRECT,CANCELLED,CARD,12/26/2025 09:00
TX23164,1,06/28/2024,PR079632,CI084,DV151479,INVESTOR,47000000,7,43700000,N,DIRECT,CANCELLED,CHEQUE,11-03-2025 13:26
TX62685,1,10-02-2020,PR150970,CI055,DV239650,INVESTOR,26700000,3,25900000,Y,ONLINE,BOOKED,UPI,04/24/2025 08:26
TX129494,1,06/19/2025,PR149644,CI020,DV290414,INVESTOR,37500000,7,34900000,Y,BROKER,BOOKED,CHEQUE,06/13/2025 08:57
TX52416,1,02/20/2020,PR288546,CI004,DV185046,INVESTOR,37500000,2,36700000,Y,ONLINE,REGISTERED,NEFT,10-02-2025 23:02
TX185732,1,09/14/2020,PR002226,CI014,DV069846,INVESTOR,56800000,2,55700000,Y,ONLINE,BOOKED,RTGS,06/30/2025 14:43
TX116408,1,03/24/2025,PR241630,CI093,DV174537,INVESTOR,37400000,0,37400000,N,BROKER,REGISTERED,RTGS,04/24/2025 13:05
TX150905,1,04/20/2021,PR160668,CI085,DV262023,INVESTOR,59600000,5,56600000,Y,BROKER,CANCELLED,RTGS,02-03-2025 22:55
TX202042,1,03-01-2021,PR264646,CI103,DV072514,NRI,23900000,2,23400000,N,BROKER,REGISTERED,NEFT,08/25/2025 17:13
TX254533,1,08/24/2025,PR159079,CI057,DV058306,INVESTOR,12200000,2,11900000,Y,ONLINE,REGISTERED,RTGS,08-01-2025 19:26
TX261821,1,06-03-2020,PR154901,CI059,DV171517,INVESTOR,42900000,7,39900000,N,ONLINE,BOOKED,NEFT,03/28/2025 13:39
TX251009,1,07/19/2020,PR204218,CI054,DV294787,INVESTOR,17000000,5,16200000,N,ONLINE,CANCELLED,CHEQUE,01-03-2026
TX23631,1,11/13/2025,PR216357,CI041,DV068628,INVESTOR,5400000,0,5400000,N,DIRECT,REGISTERED,RTGS,02-11-2025 04:48
TX237868,1,07/23/2023,PR115367,CI056,DV107800,END_USER,31400000,5,29800000,Y,DIRECT,CANCELLED,NEFT,06/18/2025 01:10
TX255219,1,03/28/2023,PR111500,CI072,DV089840,INVESTOR,6800000,7,6300000,N,ONLINE,CANCELLED,NEFT,06-02-2025 20:19
TX280147,1,03-04-2022,PR144478,CI008,DV078479,NRI,58400000,3,56700000,Y,DIRECT,REGISTERED,RTGS,12/20/2025 06:25
TX256334,1,06-06-2022,PR092906,CI044,DV085376,INVESTOR,8000000,7,7500000,N,BROKER,BOOKED,RTGS,03-06-2025 03:42
TX107229,1,07-09-2025,PR208477,CI066,DV058944,NRI,46800000,3,45400000,N,BROKER,REGISTERED,RTGS,04-11-2025 18:31
TX114781,1,02-06-2023,PR248944,CI075,DV298157,END_USER,36500000,3,35400000,Y,BROKER,BOOKED,CHEQUE,03/30/2025 21:42
TX135201,1,07-07-2022,PR082596,CI077,DV082259,INVESTOR,29400000,5,27900000,N,BROKER,CANCELLED,CARD,10/14/2025 10:34
TX149208,1,06/21/2021,PR179322,CI004,DV128028,INVESTOR,17800000,5,16900000,Y,DIRECT,BOOKED,RTGS,03/23/2025 09:57
TX43461,1,02-11-2025,PR025515,CI098,DV041873,INVESTOR,24000000,3,23300000,N,ONLINE,BOOKED,CARD,09/29/2025 19:14
TX190232,1,02/17/2023,PR203261,CI081,DV124594,NRI,22200000,0,22200000,Y,DIRECT,CANCELLED,RTGS,10/24/2025 12:12
TX39497,1,01/20/2022,PR044106,CI067,DV227751,NRI,7000000,7,6500000,N,BROKER,REGISTERED,RTGS,11/13/2025 19:59
TX260202,1,09-02-2020,PR043768,CI026,DV022094,END_USER,54800000,7,51000000,Y,DIRECT,BOOKED,UPI,03-12-2025 22:20
TX183193,1,06-04-2025,PR114097,CI009,DV265127,INVESTOR,44200000,3,42900000,N,ONLINE,REGISTERED,NEFT,02/13/2025 07:08
TX301912,1,01/17/2021,PR172557,CI073,DV258867,END_USER,44700000,3,43400000,N,ONLINE,CANCELLED,NEFT,02/16/2025 04:46
TX70870,1,01-11-2020,PR229428,CI043,DV219044,END_USER,8000000,2,7800000,N,BROKER,CANCELLED,CARD,11-02-2025 13:24
TX89432,1,05-01-2023,PR133951,CI041,DV154500,NRI,43200000,3,41900000,Y,ONLINE,BOOKED,RTGS,07/17/2025 12:03
TX86809,1,10-12-2024,PR134626,CI018,DV162612,INVESTOR,7000000,2,6900000,Y,BROKER,REGISTERED,CHEQUE,11/28/2025 10:49
TX142899,1,03-07-2020,PR080579,CI009,DV281455,INVESTOR,8300000,2,8100000,N,ONLINE,REGISTERED,CHEQUE,08/19/2025 20:59
TX139281,1,10/16/2025,PR265448,CI071,DV245245,NRI,27800000,2,27300000,N,BROKER,BOOKED,CHEQUE,07/25/2025 18:40
TX170508,1,09-07-2021,PR109016,CI077,DV231743,END_USER,20000000,7,18600000,N,DIRECT,REGISTERED,NEFT,04-07-2025 04:03
TX93820,1,02/28/2022,PR035583,CI101,DV148448,NRI,14300000,0,14300000,Y,DIRECT,BOOKED,CARD,10-12-2025 17:51
TX59209,1,03/20/2025,PR189439,CI082,DV051432,END_USER,13100000,5,12400000,Y,ONLINE,CANCELLED,RTGS,11-02-2025 04:27
TX217674,1,10-06-2022,PR182009,CI075,DV000796,NRI,32000000,7,29700000,Y,ONLINE,REGISTERED,NEFT,02-08-2025 17:23
TX175557,1,12/28/2023,PR051788,CI075,DV131917,END_USER,35300000,3,34200000,N,BROKER,CANCELLED,CARD,04/16/2025
TX86599,1,09-05-2021,PR199811,CI002,DV102385,END_USER,26300000,5,25000000,Y,DIRECT,CANCELLED,UPI,12-12-2025 16:06
TX292041,1,01/20/2023,PR198217,CI030,DV128238,END_USER,9900000,7,9200000,Y,DIRECT,BOOKED,CARD,02-12-2025 02:18
TX282795,1,09/26/2020,PR052750,CI026,DV205764,END_USER,40900000,5,38900000,N,DIRECT,REGISTERED,UPI,02/28/2025 03:45
TX63719,1,05-10-2020,PR107702,CI040,DV097775,INVESTOR,9800000,5,9300000,Y,DIRECT,CANCELLED,UPI,01/21/2026 07:12
TX179433,1,06/22/2020,PR164000,CI063,DV054712,INVESTOR,14100000,3,13700000,N,DIRECT,BOOKED,NEFT,10-08-2025 15:50
TX135547,1,10/17/2021,PR169657,CI012,DV220005,NRI,49200000,0,49200000,Y,DIRECT,BOOKED,NEFT,01-08-2026
TX134915,1,02/16/2021,PR128529,CI016,DV184603,END_USER,59700000,5,56700000,N,ONLINE,REGISTERED,RTGS,02-02-2026 23:42
TX129588,1,10-05-2021,PR119533,CI067,DV036548,END_USER,48000000,0,48000000,Y,ONLINE,REGISTERED,CARD,02/16/2025 21:21
TX124008,1,06/15/2024,PR115889,CI024,DV075467,INVESTOR,16400000,0,16400000,Y,DIRECT,REGISTERED,CARD,08-02-2025 02:08
TX108926,1,09/27/2025,PR258404,CI071,DV274928,END_USER,8700000,5,8300000,Y,ONLINE,CANCELLED,CHEQUE,03/13/2025 20:11
TX127145,1,08-04-2023,PR026306,CI091,DV078737,INVESTOR,33700000,7,31400000,Y,BROKER,CANCELLED,NEFT,01/20/2026 03:31
TX283354,1,09-03-2025,PR195732,CI031,DV069595,NRI,54800000,0,54800000,N,DIRECT,BOOKED,CARD,06/21/2025 18:06
TX185897,1,04-12-2022,PR189798,CI055,DV033504,END_USER,47900000,3,46500000,N,DIRECT,BOOKED,CARD,08/23/2025 04:13
TX24811,1,04/27/2021,PR144803,CI076,DV008932,END_USER,20100000,7,18700000,Y,DIRECT,REGISTERED,CHEQUE,06-05-2025 09:20
TX9949,1,04/26/2023,PR231348,CI029,DV051216,INVESTOR,29100000,2,28600000,N,ONLINE,REGISTERED,UPI,04/29/2025 19:19
TX177274,1,01-12-2023,PR250359,CI022,DV082582,INVESTOR,28200000,2,27700000,Y,DIRECT,CANCELLED,NEFT,11-01-2025 11:49
TX170883,1,08/26/2020,PR213094,CI031,DV250852,INVESTOR,17400000,5,16500000,Y,DIRECT,CANCELLED,CARD,07-09-2025 06:28
TX306950,1,12/25/2025,PR157143,CI049,DV268141,NRI,58100000,3,56400000,N,BROKER,BOOKED,CARD,04-06-2025 14:16
TX202419,1,02/28/2024,PR159750,CI102,DV154358,NRI,18400000,2,18000000,N,ONLINE,CANCELLED,UPI,03-11-2025 14:13
TX82408,1,02/22/2024,PR194830,CI050,DV291513,NRI,40400000,0,40400000,N,DIRECT,REGISTERED,CHEQUE,07-06-2025 11:47
TX226287,1,06/17/2025,PR065091,CI033,DV168497,INVESTOR,59600000,5,56600000,N,ONLINE,REGISTERED,NEFT,07/26/2025 22:36
TX53015,1,10/23/2024,PR244707,CI012,DV299781,INVESTOR,7800000,0,7800000,N,DIRECT,CANCELLED,NEFT,08/27/2025 14:36
TX226789,1,09/13/2024,PR254677,CI101,DV064933,NRI,36400000,5,34600000,Y,DIRECT,REGISTERED,CHEQUE,12-01-2025 22:36
TX188287,1,11-07-2024,PR136772,CI101,DV113864,INVESTOR,12900000,5,12200000,Y,ONLINE,CANCELLED,CARD,01/16/2026 22:28
TX254051,1,06-05-2022,PR143299,CI085,DV293609,INVESTOR,34000000,5,32300000,Y,DIRECT,REGISTERED,CARD,03-03-2025 08:40
TX113205,1,04-10-2023,PR017885,CI021,DV142853,INVESTOR,17800000,0,17800000,Y,BROKER,CANCELLED,CARD,03/28/2025 15:13
TX240951,1,07/13/2025,PR026893,CI023,DV009011,END_USER,40600000,0,40600000,N,ONLINE,BOOKED,CHEQUE,04/19/2025 12:29
TX199565,1,07-03-2023,PR133054,CI071,DV082984,NRI,24000000,2,23500000,Y,ONLINE,CANCELLED,NEFT,02/28/2025 18:19
TX46722,1,01/16/2023,PR200910,CI022,DV285978,NRI,42200000,7,39300000,Y,BROKER,BOOKED,NEFT,03-06-2025 17:32
TX181318,1,06/18/2020,PR295895,CI066,DV160723,NRI,15700000,7,14600000,Y,BROKER,BOOKED,RTGS,12/19/2025 05:39
TX130187,1,10/13/2023,PR068727,CI089,DV059360,END_USER,55800000,7,51900000,N,ONLINE,BOOKED,UPI,01/25/2026 23:55
TX53136,1,08/26/2022,PR081514,CI074,DV134443,END_USER,30500000,5,28900000,N,DIRECT,BOOKED,UPI,10/20/2025 20:37
TX23340,1,11/23/2022,PR111942,CI057,DV125182,NRI,5900000,7,5500000,Y,BROKER,BOOKED,CHEQUE,05/31/2025 19:11
TX59204,1,09/27/2020,PR072981,CI096,DV026133,NRI,16000000,2,15600000,Y,BROKER,REGISTERED,UPI,10/22/2025 18:04
TX203182,1,04-03-2020,PR117834,CI076,DV215427,INVESTOR,21500000,0,21500000,N,DIRECT,REGISTERED,CARD,07-12-2025 03:59
TX205818,1,10/24/2022,PR050692,CI049,DV108949,END_USER,8000000,0,8000000,N,DIRECT,REGISTERED,CARD,10/28/2025 08:11
TX133230,1,09-06-2024,PR283195,CI012,DV063716,NRI,28600000,3,27700000,N,DIRECT,REGISTERED,RTGS,04/15/2025 01:54
TX206461,1,06/24/2025,PR221529,CI077,DV259353,END_USER,26700000,7,24900000,Y,BROKER,BOOKED,NEFT,05-12-2025 20:19
TX220808,1,09-01-2020,PR182706,CI016,DV198047,INVESTOR,31900000,5,30300000,N,DIRECT,BOOKED,NEFT,03/15/2025 13:07
TX191355,1,05/13/2020,PR047784,CI049,DV119875,NRI,19200000,3,18600000,N,ONLINE,BOOKED,UPI,08-11-2025 19:24
TX63663,1,06/18/2021,PR075262,CI041,DV228399,INVESTOR,52100000,5,49500000,N,ONLINE,BOOKED,RTGS,11-05-2025 12:51
TX13519,1,11/28/2020,PR283290,CI025,DV209065,NRI,40100000,0,40100000,N,DIRECT,BOOKED,CHEQUE,05-11-2025 20:35
TX27739,1,12/17/2023,PR119743,CI061,DV005301,INVESTOR,29700000,7,27600000,N,DIRECT,REGISTERED,CHEQUE,09/19/2025 07:09
TX262608,1,03/17/2024,PR167579,CI060,DV056826,NRI,21900000,5,20800000,N,BROKER,CANCELLED,UPI,08-05-2025 18:15
TX49579,1,11/23/2022,PR148459,CI011,DV044448,INVESTOR,28000000,0,28000000,Y,DIRECT,CANCELLED,NEFT,06/15/2025 05:36
TX11713,1,04-04-2020,PR186518,CI048,DV265289,END_USER,5800000,5,5500000,N,BROKER,REGISTERED,NEFT,11/30/2025 21:56
TX251777,1,03-08-2023,PR080260,CI038,DV245923,INVESTOR,35100000,7,32600000,Y,BROKER,CANCELLED,NEFT,05/22/2025 16:06
TX76108,1,06-03-2025,PR134037,CI071,DV200692,INVESTOR,59500000,5,56500000,N,ONLINE,CANCELLED,RTGS,01-07-2026
TX53176,1,04/16/2025,PR299377,CI002,DV159609,NRI,16700000,7,15500000,Y,BROKER,CANCELLED,CHEQUE,03-08-2025 17:37
TX247906,1,10/21/2021,PR259437,CI039,DV273805,NRI,43700000,0,43700000,Y,ONLINE,REGISTERED,CHEQUE,03/27/2025 11:51
TX52042,1,01-02-2024,PR181779,CI094,DV030452,INVESTOR,14300000,5,13600000,Y,DIRECT,BOOKED,CHEQUE,10-03-2025 17:41
TX31244,1,04/23/2023,PR048254,CI061,DV219723,INVESTOR,11300000,7,10500000,N,BROKER,BOOKED,CHEQUE,06/20/2025 04:23
TX234539,1,05-01-2020,PR122174,CI086,DV059855,INVESTOR,37800000,0,37800000,N,BROKER,REGISTERED,RTGS,08/21/2025 13:18
TX149763,1,11/27/2021,PR167998,CI002,DV202652,NRI,28400000,7,26400000,Y,DIRECT,REGISTERED,CHEQUE,09/25/2025 05:56
TX80727,1,03/13/2022,PR224621,CI032,DV123535,NRI,51200000,5,48600000,N,ONLINE,CANCELLED,CARD,08/13/2025 22:04
TX20822,1,06/27/2021,PR289352,CI056,DV272464,END_USER,34700000,7,32300000,Y,DIRECT,CANCELLED,CHEQUE,10/25/2025 02:03
TX184705,1,01-05-2023,PR130356,CI038,DV296386,END_USER,56400000,5,53600000,Y,BROKER,CANCELLED,CARD,12/20/2025 04:59
TX131196,1,10-08-2021,PR048537,CI087,DV272173,NRI,30500000,0,30500000,N,BROKER,CANCELLED,RTGS,04/29/2025 03:35
TX64782,1,11-09-2024,PR111424,CI070,DV099849,NRI,48800000,5,46300000,N,ONLINE,CANCELLED,CARD,12/19/2025 12:37
TX119569,1,11/19/2023,PR156432,CI102,DV091821,END_USER,34500000,7,32100000,N,DIRECT,CANCELLED,RTGS,09-07-2025 03:31
TX152883,1,11-10-2025,PR094398,CI008,DV123343,INVESTOR,52500000,3,50900000,Y,DIRECT,REGISTERED,RTGS,11/24/2025 17:21
TX299274,1,11/24/2021,PR148772,CI087,DV290374,END_USER,29200000,7,27200000,Y,DIRECT,CANCELLED,UPI,11-08-2025 21:00
TX62747,1,07/23/2022,PR243019,CI073,DV128698,INVESTOR,44300000,0,44300000,Y,DIRECT,CANCELLED,UPI,10-04-2025 08:32
TX227783,1,07/27/2020,PR176714,CI028,DV042241,END_USER,36200000,5,34400000,Y,DIRECT,CANCELLED,UPI,02/27/2025 18:44
TX285566,1,07-09-2023,PR076045,CI091,DV250299,INVESTOR,15200000,2,14900000,N,BROKER,REGISTERED,UPI,07/25/2025 19:51
TX59044,1,08-09-2021,PR184066,CI071,DV260722,NRI,9700000,7,9100000,N,ONLINE,BOOKED,UPI,12-08-2025 17:11
TX210352,1,01/21/2024,PR239446,CI085,DV013746,END_USER,53000000,0,53000000,N,DIRECT,BOOKED,NEFT,07-04-2025 05:07
TX206078,1,07-02-2025,PR049852,CI074,DV098112,END_USER,6400000,7,5900000,Y,BROKER,CANCELLED,NEFT,02/23/2025 14:32
TX233210,1,08-05-2025,PR116634,CI036,DV010091,END_USER,32100000,5,30500000,N,ONLINE,REGISTERED,UPI,09/24/2025 04:58
TX224078,1,12-08-2025,PR210630,CI055,DV018202,INVESTOR,55500000,7,51600000,Y,ONLINE,BOOKED,NEFT,08/16/2025
TX86451,1,11-04-2020,PR115346,CI060,DV180582,INVESTOR,39600000,5,37600000,Y,ONLINE,CANCELLED,UPI,08-12-2025 04:11
TX184171,1,03/26/2020,PR295099,CI043,DV087810,NRI,51700000,2,50700000,N,ONLINE,BOOKED,CHEQUE,10/24/2025 21:10
TX237574,1,02-06-2023,PR081985,CI035,DV098108,NRI,41300000,0,41300000,Y,ONLINE,BOOKED,RTGS,04/15/2025 11:45
TX234206,1,06-06-2024,PR056650,CI042,DV036107,NRI,26200000,2,25700000,Y,BROKER,REGISTERED,CHEQUE,08/29/2025 15:24
TX168864,1,05/22/2025,PR178398,CI021,DV082234,END_USER,42600000,3,41400000,Y,BROKER,CANCELLED,CARD,11/13/2025 01:30
TX30733,1,12/13/2025,PR149460,CI089,DV121568,NRI,28800000,5,27300000,Y,DIRECT,REGISTERED,UPI,07/19/2025 18:27
TX250813,1,09-10-2022,PR078322,CI024,DV073254,NRI,43100000,7,40100000,N,DIRECT,BOOKED,UPI,12/20/2025 14:22
TX87650,1,10-09-2022,PR289684,CI006,DV248055,END_USER,29000000,3,28100000,Y,DIRECT,CANCELLED,RTGS,02/16/2025 05:02
TX128771,1,02/13/2020,PR009924,CI088,DV001166,END_USER,5400000,2,5300000,N,ONLINE,BOOKED,UPI,01/27/2026 09:05
TX76360,1,02/18/2021,PR147948,CI088,DV054368,INVESTOR,29000000,3,28200000,Y,ONLINE,BOOKED,RTGS,10/14/2025 14:56
TX165184,1,04-05-2023,PR083337,CI025,DV140309,NRI,35900000,7,33300000,Y,DIRECT,CANCELLED,RTGS,11-11-2025 03:21
TX306243,1,01/16/2024,PR121982,CI040,DV228369,NRI,27100000,2,26600000,N,DIRECT,BOOKED,CARD,01/30/2026 17:57
TX232417,1,02-04-2023,PR156492,CI003,DV110483,NRI,46500000,0,46500000,Y,ONLINE,BOOKED,UPI,08-12-2025
TX187939,1,01/27/2021,PR162715,CI020,DV229772,INVESTOR,40400000,0,40400000,Y,DIRECT,CANCELLED,UPI,04/15/2025 16:50
TX254464,1,03-03-2023,PR013989,CI042,DV283410,NRI,55100000,0,55100000,N,DIRECT,BOOKED,NEFT,12/21/2025 21:51
TX181743,1,02-08-2025,PR191415,CI045,DV177896,NRI,28500000,7,26500000,Y,DIRECT,BOOKED,NEFT,09-11-2025 12:11
TX8250,1,10-12-2023,PR155635,CI030,DV090994,END_USER,48900000,0,48900000,Y,DIRECT,BOOKED,UPI,01/29/2026 12:00
TX125511,1,12-05-2023,PR001137,CI029,DV003984,NRI,43200000,5,41100000,N,BROKER,BOOKED,UPI,11/22/2025 06:43
TX53149,1,10/25/2023,PR210370,CI059,DV128016,NRI,19300000,5,18400000,N,BROKER,REGISTERED,CARD,10-04-2025 08:26
TX139271,1,11/17/2020,PR125517,CI057,DV185361,NRI,44900000,5,42600000,N,DIRECT,REGISTERED,RTGS,04/13/2025 15:54
TX115098,1,04/24/2021,PR151605,CI066,DV108018,INVESTOR,43700000,2,42900000,N,BROKER,CANCELLED,RTGS,08-01-2025 09:22
TX159916,1,01/19/2022,PR279440,CI103,DV233875,NRI,31600000,0,31600000,N,BROKER,CANCELLED,CARD,08/31/2025 13:31
TX28600,1,03-11-2020,PR045867,CI097,DV289015,END_USER,6500000,3,6300000,Y,DIRECT,BOOKED,UPI,05-06-2025
TX172534,1,03-12-2022,PR144029,CI007,DV287272,END_USER,30500000,5,29000000,N,ONLINE,REGISTERED,NEFT,01/17/2026 22:47
TX164664,1,04/21/2023,PR225915,CI036,DV231176,NRI,30200000,2,29600000,N,ONLINE,BOOKED,CARD,05-04-2025 19:42
TX109303,1,07/13/2020,PR048360,CI010,DV209258,END_USER,19100000,3,18500000,Y,ONLINE,REGISTERED,NEFT,05/26/2025 07:20
TX291016,1,05/17/2021,PR084548,CI057,DV169657,INVESTOR,20100000,0,20100000,Y,ONLINE,BOOKED,UPI,09-07-2025 05:40
TX27451,1,04-06-2020,PR291711,CI035,DV142326,END_USER,56400000,7,52500000,Y,ONLINE,REGISTERED,NEFT,07/28/2025 13:35
TX166096,1,04-11-2025,PR068663,CI012,DV272193,NRI,15400000,7,14300000,N,ONLINE,REGISTERED,RTGS,04/24/2025 01:01
TX98313,1,12/15/2025,PR255593,CI012,DV067914,NRI,9900000,5,9400000,Y,BROKER,BOOKED,UPI,07/14/2025 16:02
TX105999,1,08-03-2020,PR049023,CI048,DV013004,INVESTOR,58200000,3,56400000,Y,ONLINE,CANCELLED,UPI,08-10-2025 21:49
TX208794,1,10/17/2021,PR183946,CI102,DV067074,END_USER,15200000,5,14500000,N,DIRECT,BOOKED,NEFT,04/30/2025 14:30
TX184585,1,09-06-2022,PR204153,CI093,DV004411,NRI,56700000,5,53900000,Y,ONLINE,REGISTERED,CARD,08-11-2025
TX104511,1,09-11-2021,PR153042,CI089,DV098568,NRI,5600000,0,5600000,Y,BROKER,BOOKED,RTGS,10/26/2025 23:26
TX122905,1,02/22/2020,PR274646,CI060,DV261204,INVESTOR,52500000,0,52500000,N,ONLINE,CANCELLED,CARD,05/24/2025 06:49
TX268387,1,07/17/2020,PR296458,CI068,DV292608,END_USER,51500000,2,50500000,N,ONLINE,CANCELLED,CHEQUE,05/29/2025 07:09
TX107822,1,01/20/2024,PR176883,CI075,DV014056,NRI,53700000,5,51000000,Y,ONLINE,BOOKED,CARD,04-10-2025 06:36
TX98137,1,03/24/2025,PR186946,CI103,DV040217,NRI,53400000,3,51800000,N,DIRECT,REGISTERED,UPI,11-04-2025 15:27
TX109702,1,06-02-2022,PR177064,CI070,DV053122,NRI,9000000,0,9000000,N,BROKER,BOOKED,RTGS,04/21/2025 21:34
TX290025,1,02/22/2021,PR117135,CI032,DV112114,NRI,52400000,0,52400000,N,DIRECT,REGISTERED,RTGS,03/27/2025 04:48
TX161392,1,01/13/2021,PR103148,CI097,DV024388,NRI,6700000,5,6400000,N,ONLINE,BOOKED,UPI,05-04-2025 03:02
TX108532,1,10-02-2020,PR253024,CI087,DV044691,NRI,44600000,5,42400000,Y,ONLINE,CANCELLED,UPI,05/21/2025 01:49
TX141443,1,10-04-2023,PR071308,CI035,DV123566,INVESTOR,47900000,5,45500000,N,DIRECT,BOOKED,CHEQUE,10-02-2025 09:35
TX218751,1,11-02-2021,PR179221,CI004,DV039583,NRI,45800000,5,43500000,N,DIRECT,REGISTERED,RTGS,05-08-2025 18:23
TX148621,1,09-03-2024,PR156948,CI093,DV211965,END_USER,45000000,5,42700000,Y,DIRECT,CANCELLED,NEFT,10-12-2025 20:22
TX165458,1,11/27/2020,PR067349,CI088,DV008382,NRI,29900000,2,29300000,N,DIRECT,REGISTERED,CHEQUE,09-01-2025 06:04
TX100119,1,10/21/2023,PR294168,CI093,DV060761,NRI,43600000,3,42300000,Y,ONLINE,BOOKED,CARD,05-04-2025 19:08
TX261375,1,05/22/2023,PR085770,CI019,DV198164,NRI,28500000,5,27000000,Y,DIRECT,REGISTERED,CARD,02/28/2025 20:37
TX64741,1,07/15/2024,PR067740,CI012,DV238567,END_USER,53100000,5,50500000,N,BROKER,CANCELLED,CARD,09/22/2025 18:48
TX261786,1,04/22/2025,PR003631,CI098,DV215798,END_USER,46000000,3,44600000,N,DIRECT,BOOKED,RTGS,05/22/2025 21:52
TX76364,1,10-09-2023,PR243299,CI062,DV089167,END_USER,47900000,2,47000000,N,BROKER,CANCELLED,CARD,01-10-2026
TX82102,1,11/15/2022,PR093321,CI070,DV216083,INVESTOR,34600000,3,33500000,Y,BROKER,BOOKED,CHEQUE,04-06-2025 20:11
TX87531,1,03/15/2023,PR237635,CI050,DV150968,INVESTOR,53100000,0,53100000,Y,DIRECT,CANCELLED,CHEQUE,07-04-2025
TX292030,1,06-08-2024,PR023190,CI073,DV238818,NRI,35200000,0,35200000,Y,ONLINE,CANCELLED,UPI,04/29/2025 05:23
TX119347,1,05/21/2021,PR097185,CI036,DV290226,NRI,59200000,5,56300000,N,BROKER,CANCELLED,CHEQUE,11/30/2025 14:44
TX291447,1,03/13/2025,PR191548,CI027,DV199031,NRI,59400000,2,58200000,Y,BROKER,BOOKED,CHEQUE,09/28/2025 05:38
TX97880,1,03-12-2022,PR062737,CI096,DV191659,INVESTOR,53900000,0,53900000,Y,ONLINE,CANCELLED,CARD,07/23/2025 21:57
TX13332,1,01/14/2025,PR201477,CI011,DV166702,NRI,47100000,5,44700000,N,BROKER,CANCELLED,NEFT,08-11-2025 12:24
TX291188,1,03-02-2022,PR244099,CI047,DV064899,INVESTOR,25300000,0,25300000,N,BROKER,CANCELLED,UPI,05-12-2025 14:15
TX291570,1,07/23/2023,PR274011,CI036,DV020895,END_USER,27800000,3,27000000,N,ONLINE,CANCELLED,CHEQUE,05/14/2025 09:34
TX269124,1,04/13/2024,PR075778,CI047,DV255059,INVESTOR,54300000,2,53200000,Y,DIRECT,REGISTERED,NEFT,02-10-2025 15:44
TX43778,1,11-12-2021,PR270866,CI095,DV049208,END_USER,51400000,7,47800000,N,ONLINE,BOOKED,NEFT,12/22/2025 08:48
TX250840,1,07/14/2021,PR069193,CI070,DV208532,NRI,8900000,3,8600000,N,BROKER,BOOKED,CHEQUE,09/13/2025 19:10
TX237622,1,08/24/2023,PR069265,CI064,DV131612,NRI,13200000,3,12800000,N,BROKER,CANCELLED,NEFT,08/25/2025 20:50
